ec5_branch_owner_uuid,ec5_branch_uuid,created_at,uploaded_at,title,lat_11_Localizacion_del_,long_11_Localizacion_del_,accuracy_11_Localizacion_del_,UTM_Northing_11_Localizacion_del_,UTM_Easting_11_Localizacion_del_,UTM_Zone_11_Localizacion_del_,12_Se_pudo_reconocer,13_Especie,14_Edad_meses,15_Altura_cm,16_Foto_del_plantado,17_Observacion,18_Presencia_de_tuto,19_Estado_fitosanita,20_Observaciones__Fi,21_Estado_General_de,22_Observaciones__Ta,23_Origen,24_Tipo_de_intervenc,25_Posee_cao_de_rieg,26_Plantado_en_suelo,27_Otras_observacion
39668d9f-2b00-4519-9714-bb95e44bec97,ca9bf35a-ca94-43a0-9639-44bebae2c820,2026-02-03T13:20:27.000Z,2026-02-03T14:53:17.000Z,ca9bf35a-ca94-43a0-9639-44bebae2c820,-31.793387,-60.505738,4,6479756,736156,20J,Reconocida,Lapacho,36,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=ca9bf35a-ca94-43a0-9639-44bebae2c820_1770124814.jpg,Falta protección para hormigas.Estrés hidrico,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,49cb3d04-bca2-4945-a48a-b9862ca5d2e4,2026-02-03T13:19:50.000Z,2026-02-03T14:53:15.000Z,49cb3d04-bca2-4945-a48a-b9862ca5d2e4,-31.793375,-60.505603,3,6479757,736169,20J,Reconocida,Lapacho,36,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=49cb3d04-bca2-4945-a48a-b9862ca5d2e4_1770124749.jpg,Falta protección para hormigas.Estrés hidrico,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,23420b1a-0d75-4a4e-b726-6efc19dbb553,2026-02-03T13:18:43.000Z,2026-02-03T14:53:13.000Z,23420b1a-0d75-4a4e-b726-6efc19dbb553,-31.793431,-60.505499,5,6479750,736179,20J,Reconocida,Lapacho,36,175,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=23420b1a-0d75-4a4e-b726-6efc19dbb553_1770124694.jpg,Falta protección para hormigas.Estrés hidrico,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,6f23ba41-65c4-4a3f-995a-1939adbe7a6f,2026-02-03T13:17:46.000Z,2026-02-03T14:53:10.000Z,6f23ba41-65c4-4a3f-995a-1939adbe7a6f,-31.79344,-60.505354,8,6479749,736192,20J,Reconocida,Lapacho,36,175,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=6f23ba41-65c4-4a3f-995a-1939adbe7a6f_1770124647.jpg,Falta protección para hormigas,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,763ada52-1bbd-45d8-b172-d669211ea023,2026-02-03T13:16:16.000Z,2026-02-03T14:53:08.000Z,763ada52-1bbd-45d8-b172-d669211ea023,-31.793531,-60.505373,5,6479739,736190,20J,Reconocida,Lapacho,36,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=763ada52-1bbd-45d8-b172-d669211ea023_1770124525.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,813dd542-55c2-4f36-8ce7-6b18a2305e14,2026-02-03T13:14:42.000Z,2026-02-03T14:53:06.000Z,813dd542-55c2-4f36-8ce7-6b18a2305e14,-31.793483,-60.50552,5,6479745,736176,20J,Reconocida,Lapacho,36,70,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=813dd542-55c2-4f36-8ce7-6b18a2305e14_1770124463.jpg,Sin protector de hormigas,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,c5f0e409-d6e8-4b7d-bde7-90b1b5707058,2026-02-03T13:13:53.000Z,2026-02-03T14:53:03.000Z,c5f0e409-d6e8-4b7d-bde7-90b1b5707058,-31.793472,-60.50566,3,6479746,736163,20J,Reconocida,Lapacho,36,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=c5f0e409-d6e8-4b7d-bde7-90b1b5707058_1770124422.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,d6b54b2b-b212-4c51-83b0-fdf3dda138df,2026-02-03T13:12:52.000Z,2026-02-03T14:53:01.000Z,d6b54b2b-b212-4c51-83b0-fdf3dda138df,-31.793456,-60.505743,4,6479748,736155,20J,Reconocida,Lapacho,36,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=d6b54b2b-b212-4c51-83b0-fdf3dda138df_1770124358.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,fa96fcfd-0352-44bd-9bd8-23b5f20d398f,2026-02-03T13:12:11.000Z,2026-02-03T14:52:59.000Z,fa96fcfd-0352-44bd-9bd8-23b5f20d398f,-31.793454,-60.50583,4,6479748,736147,20J,Reconocida,Lapacho,36,175,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=fa96fcfd-0352-44bd-9bd8-23b5f20d398f_1770124310.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,Estrés hídrico
39668d9f-2b00-4519-9714-bb95e44bec97,7ab01860-1113-4d98-9929-7a95fdb7d733,2026-02-03T13:11:02.000Z,2026-02-03T14:52:57.000Z,7ab01860-1113-4d98-9929-7a95fdb7d733,-31.793439,-60.506132,6,6479751,736119,20J,Reconocida,Lapacho,36,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=7ab01860-1113-4d98-9929-7a95fdb7d733_1770124252.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,c4506074-26f4-40b3-bc98-594742ae7727,2026-02-03T13:10:03.000Z,2026-02-03T14:52:55.000Z,c4506074-26f4-40b3-bc98-594742ae7727,-31.793336,-60.506195,10,6479762,736113,20J,Reconocida,Lapacho,36,150,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=c4506074-26f4-40b3-bc98-594742ae7727_1770124181.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,a33cfaff-3422-4623-ad10-c53a81c968aa,2026-02-03T13:08:31.000Z,2026-02-03T14:52:54.000Z,a33cfaff-3422-4623-ad10-c53a81c968aa,-31.793467,-60.506525,4,6479748,736081,20J,Reconocida,Pesuña de Vaca,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=a33cfaff-3422-4623-ad10-c53a81c968aa_1770124100.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,a704a361-aa18-4719-9f6d-4ed8977f8c8f,2026-02-03T13:07:53.000Z,2026-02-03T14:52:52.000Z,a704a361-aa18-4719-9f6d-4ed8977f8c8f,-31.793583,-60.506563,3,6479736,736077,20J,Reconocida,Pesuña de Vaca,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=a704a361-aa18-4719-9f6d-4ed8977f8c8f_1770124065.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,982cb684-06ab-402a-aa18-0be0175289ba,2026-02-03T13:07:16.000Z,2026-02-03T14:52:50.000Z,982cb684-06ab-402a-aa18-0be0175289ba,-31.793682,-60.506566,4,6479725,736077,20J,Reconocida,Pesuña de Vaca,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=982cb684-06ab-402a-aa18-0be0175289ba_1770124022.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,8d86300b-6457-4041-b477-e3bcb70f4bd8,2026-02-03T13:06:24.000Z,2026-02-03T14:52:48.000Z,8d86300b-6457-4041-b477-e3bcb70f4bd8,-31.794109,-60.506478,3,6479677,736084,20J,Reconocida,Lapacho,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=8d86300b-6457-4041-b477-e3bcb70f4bd8_1770123920.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,b28fbcb0-19d3-49d5-b808-f1948133b790,2026-02-03T13:04:44.000Z,2026-02-03T14:52:46.000Z,b28fbcb0-19d3-49d5-b808-f1948133b790,-31.79416,-60.506349,3,6479671,736096,20J,Reconocida,Lapacho,36,175,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=b28fbcb0-19d3-49d5-b808-f1948133b790_1770123870.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,e6bbb8b2-a214-4d24-82ee-15b608a86e02,2026-02-03T13:03:54.000Z,2026-02-03T14:52:45.000Z,e6bbb8b2-a214-4d24-82ee-15b608a86e02,-31.79418,-60.506196,3,6479669,736111,20J,Reconocida,Lapacho,36,175,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=e6bbb8b2-a214-4d24-82ee-15b608a86e02_1770123822.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,f6c10afe-9886-40fb-8bef-274223e36464,2026-02-03T13:03:07.000Z,2026-02-03T14:52:43.000Z,f6c10afe-9886-40fb-8bef-274223e36464,-31.794199,-60.506113,5,6479666,736119,20J,Reconocida,Lapacho,36,175,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=f6c10afe-9886-40fb-8bef-274223e36464_1770123775.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,2e6d5f92-db7a-4f7a-ab90-688ee7e5ee66,2026-02-03T13:02:24.000Z,2026-02-03T14:52:41.000Z,2e6d5f92-db7a-4f7a-ab90-688ee7e5ee66,-31.794242,-60.505992,3,6479661,736130,20J,Reconocida,Lapacho,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=2e6d5f92-db7a-4f7a-ab90-688ee7e5ee66_1770123731.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,985b4de4-84af-47a5-83ec-dae654c9f8c9,2026-02-03T13:01:24.000Z,2026-02-03T14:52:40.000Z,985b4de4-84af-47a5-83ec-dae654c9f8c9,-31.794249,-60.505881,3,6479660,736140,20J,Reconocida,Lapacho,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=985b4de4-84af-47a5-83ec-dae654c9f8c9_1770123670.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,65a4f590-bec9-4ac3-a507-7f8b5ab304d6,2026-02-03T12:59:44.000Z,2026-02-03T14:52:38.000Z,65a4f590-bec9-4ac3-a507-7f8b5ab304d6,-31.794225,-60.505782,7,6479663,736150,20J,Reconocida,Lapacho,36,175,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=65a4f590-bec9-4ac3-a507-7f8b5ab304d6_1770123571.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
39668d9f-2b00-4519-9714-bb95e44bec97,6373242f-9b70-4bb2-abdd-bb040e271b74,2026-02-03T12:58:45.000Z,2026-02-03T14:52:36.000Z,6373242f-9b70-4bb2-abdd-bb040e271b74,-31.79425,-60.50572,4,6479660,736156,20J,Reconocida,Lapacho,36,170,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=6373242f-9b70-4bb2-abdd-bb040e271b74_1770123510.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
992f4dac-c208-4aee-bae7-a71d4dd0a8d7,28f0b82f-997a-48e1-b693-07bbb60f3eef,2026-01-22T19:22:38.000Z,2026-01-23T11:14:55.000Z,28f0b82f-997a-48e1-b693-07bbb60f3eef,-31.72205,-60.523494,5,6487704,734655,20J,Reconocida,Lapacho,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=28f0b82f-997a-48e1-b693-07bbb60f3eef_1769109743.jpg,Perfecto estado fitosanitario. Faltaría un protector anti-hormigas para que no se suban por el tutor.,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
992f4dac-c208-4aee-bae7-a71d4dd0a8d7,20a044c5-8c86-4810-9527-45b5c03f9bc8,2026-01-22T19:21:51.000Z,2026-01-23T11:15:44.000Z,20a044c5-8c86-4810-9527-45b5c03f9bc8,-31.722009,-60.523476,5,6487709,734656,20J,Reconocida,Lapacho,36,210,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=20a044c5-8c86-4810-9527-45b5c03f9bc8_1769109692.jpg,Perfecto estado.,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
992f4dac-c208-4aee-bae7-a71d4dd0a8d7,00cf5a58-ea9e-4876-9dcf-29642c030503,2026-01-22T19:21:04.000Z,2026-01-23T11:16:33.000Z,00cf5a58-ea9e-4876-9dcf-29642c030503,-31.721941,-60.523447,4,6487716,734659,20J,Reconocida,Lapacho,36,175,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=00cf5a58-ea9e-4876-9dcf-29642c030503_1769109595.jpg,Perfecto estado fitosanitario. Faltaría un protector anti-hormigas para que no se suban por el tutor.,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
992f4dac-c208-4aee-bae7-a71d4dd0a8d7,924ca26c-b775-4050-8a4c-6ecb23c6f7a4,2026-01-22T19:19:28.000Z,2026-01-23T11:17:41.000Z,924ca26c-b775-4050-8a4c-6ecb23c6f7a4,-31.72181,-60.523373,4,6487731,734667,20J,Reconocida,Lapacho,36,175,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=924ca26c-b775-4050-8a4c-6ecb23c6f7a4_1769109540.jpg,Perfecto estado fitosanitario. Faltaría un protector anti-hormigas para que no se suban por el tutor.,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
992f4dac-c208-4aee-bae7-a71d4dd0a8d7,6e19cb71-fb77-4e9b-8a10-25e3c1679c20,2026-01-22T19:18:35.000Z,2026-01-23T11:18:07.000Z,6e19cb71-fb77-4e9b-8a10-25e3c1679c20,-31.721685,-60.523406,9,6487745,734664,20J,Reconocida,Lapacho,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=6e19cb71-fb77-4e9b-8a10-25e3c1679c20_1769109493.jpg,Perfecto estado fitosanitario. Faltaría un protector anti-hormigas para que no se suban por el tutor.,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
992f4dac-c208-4aee-bae7-a71d4dd0a8d7,70231527-547d-4174-b0d8-a5b52fe92864,2026-01-22T19:17:30.000Z,2026-01-23T11:19:23.000Z,70231527-547d-4174-b0d8-a5b52fe92864,-31.721716,-60.523317,5,6487741,734672,20J,Reconocida,Lapacho,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=70231527-547d-4174-b0d8-a5b52fe92864_1769109440.jpg,Perfecto estado fitosanitario. Faltaría un protector anti-hormigas para que no se suban por el tutor.,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
992f4dac-c208-4aee-bae7-a71d4dd0a8d7,74956f8a-7bb2-458f-990a-58cf507c5c7e,2026-01-22T19:16:51.000Z,2026-01-23T11:19:57.000Z,74956f8a-7bb2-458f-990a-58cf507c5c7e,-31.721596,-60.523253,4,6487754,734679,20J,Reconocida,Lapacho,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=74956f8a-7bb2-458f-990a-58cf507c5c7e_1769109394.jpg,Perfecto estado fitosanitario. Faltaría un protector anti-hormigas para que no se suban por el tutor.,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
992f4dac-c208-4aee-bae7-a71d4dd0a8d7,14cfc225-4047-4da0-9e7b-67f3ff31a66c,2026-01-22T19:16:01.000Z,2026-01-22T19:55:32.000Z,14cfc225-4047-4da0-9e7b-67f3ff31a66c,-31.721512,-60.523215,5,6487763,734682,20J,Reconocida,Lapacho,36,200,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=14cfc225-4047-4da0-9e7b-67f3ff31a66c_1769109317.jpg,Buen estado. Falta protector para hormigas.,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
b1ef4441-a204-4e2c-9ee6-3d6a7e7f7d5b,c5a1aaf0-f6dc-11f0-af97-4fcbbf34cd54,2026-01-21T15:20:51.000Z,2026-01-21T15:20:02.000Z,c5a1aaf0-f6dc-11f0-af97-4fcbbf34cd54,,,,,,,Reconocida,Ibirapitá,36,100,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=c5a1aaf0-f6dc-11f0-af97-4fcbbf34cd54_1769008872.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
b1ef4441-a204-4e2c-9ee6-3d6a7e7f7d5b,5b6b6bd0-f6dc-11f0-af97-4fcbbf34cd54,2026-01-21T15:17:53.000Z,2026-01-21T15:19:05.000Z,5b6b6bd0-f6dc-11f0-af97-4fcbbf34cd54,,,,,,,Reconocida,Sen del Campo,36,100,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=5b6b6bd0-f6dc-11f0-af97-4fcbbf34cd54_1769008815.jpg,Buen estado,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
e47ed0c7-88e8-41e6-a316-5caf27f9ef22,4623bf4e-7242-429f-9dd8-261a4ba2c9b8,2026-01-21T13:31:18.000Z,2026-01-21T13:31:44.000Z,4623bf4e-7242-429f-9dd8-261a4ba2c9b8,-31.766623,-60.548999,3,6482817,732126,20J,Reconocida,Tipa,36,70,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=4623bf4e-7242-429f-9dd8-261a4ba2c9b8_1769002234.jpg,Buen estado. Falta un protector para hormigas.,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
e47ed0c7-88e8-41e6-a316-5caf27f9ef22,cb4759f9-a548-4d44-8693-5998c8e2cceb,2026-01-21T13:29:19.000Z,2026-04-20T15:36:52.000Z,cb4759f9-a548-4d44-8693-5998c8e2cceb,-31.766589,-60.549001,4,6482820,732126,20J,Reconocida,Algarrobos,36,110,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=cb4759f9-a548-4d44-8693-5998c8e2cceb_1769002092.jpg,Buen estado. Falta protección para hormigas y caño de protección del tallo.,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
e47ed0c7-88e8-41e6-a316-5caf27f9ef22,bbaaf414-d937-408f-a072-885cd1300b95,2026-01-21T13:27:12.000Z,2026-01-21T13:31:41.000Z,bbaaf414-d937-408f-a072-885cd1300b95,-31.766521,-60.548991,3,6482828,732127,20J,Reconocida,Tipa,36,30,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=bbaaf414-d937-408f-a072-885cd1300b95_1769001878.jpg,Buen estado. Falta protección para hormigas.,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
e47ed0c7-88e8-41e6-a316-5caf27f9ef22,ba2664aa-3991-4281-b7ce-590e9b78b4b1,2026-01-21T13:23:37.000Z,2026-01-21T13:31:39.000Z,ba2664aa-3991-4281-b7ce-590e9b78b4b1,-31.766527,-60.548896,4,6482827,732136,20J,Reconocida,Tipa,36,70,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=ba2664aa-3991-4281-b7ce-590e9b78b4b1_1769001806.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
e47ed0c7-88e8-41e6-a316-5caf27f9ef22,a2b38639-d454-4226-9555-d55af73ea4f1,2026-01-21T13:22:24.000Z,2026-04-20T15:37:26.000Z,a2b38639-d454-4226-9555-d55af73ea4f1,-31.766617,-60.548898,4,6482817,732135,20J,Reconocida,Algarrobos,36,140,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=a2b38639-d454-4226-9555-d55af73ea4f1_1769001722.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
e47ed0c7-88e8-41e6-a316-5caf27f9ef22,1c16abac-48bb-4f57-9365-cff416dfd16d,2026-01-21T13:21:15.000Z,2026-01-21T13:31:35.000Z,1c16abac-48bb-4f57-9365-cff416dfd16d,-31.766615,-60.548916,4,6482817,732134,20J,Reconocida,Tipa,36,60,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=1c16abac-48bb-4f57-9365-cff416dfd16d_1769001634.jpg,Perfecto estado. Falta protector de hormigas.,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
b1ef4441-a204-4e2c-9ee6-3d6a7e7f7d5b,41bc0142-451d-4288-b9e5-f40e0da4f827,2026-01-20T20:50:16.000Z,2026-01-21T11:09:09.000Z,41bc0142-451d-4288-b9e5-f40e0da4f827,-31.755108,-60.471428,5,6483925,739504,20J,Reconocida,Ibirapitá,36,175,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=41bc0142-451d-4288-b9e5-f40e0da4f827_1768942202.jpg,,Si,Saludable ,,Saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
b1ef4441-a204-4e2c-9ee6-3d6a7e7f7d5b,3eef7f7b-5675-4178-8948-fbd41e97731a,2026-01-20T21:17:06.000Z,2026-01-20T21:19:32.000Z,3eef7f7b-5675-4178-8948-fbd41e97731a,-31.758022,-60.462172,5,6483582,740374,20J,Reconocida,Pesuña de Vaca,36,100,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=3eef7f7b-5675-4178-8948-fbd41e97731a_1768943797.jpg,Buenestado. Falta protección para hormigas,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
b1ef4441-a204-4e2c-9ee6-3d6a7e7f7d5b,acefc63e-299b-41a6-8d62-ba96443ad4b4,2026-01-20T21:16:00.000Z,2026-01-20T21:19:31.000Z,acefc63e-299b-41a6-8d62-ba96443ad4b4,-31.758097,-60.462196,4,6483573,740371,20J,Reconocida,Pesuña de Vaca,36,50,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=acefc63e-299b-41a6-8d62-ba96443ad4b4_1768943705.jpg,"Buen estado. Falta protector para hormigas, caño protector para motoguadaña.",Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
b1ef4441-a204-4e2c-9ee6-3d6a7e7f7d5b,5ecb9df4-e037-410c-b1ea-6908a0d92a16,2026-01-20T21:09:34.000Z,2026-01-20T21:19:29.000Z,5ecb9df4-e037-410c-b1ea-6908a0d92a16,-31.755801,-60.467617,5,6483840,739863,20J,Reconocida,Lapacho,36,100,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=5ecb9df4-e037-410c-b1ea-6908a0d92a16_1768943317.jpg,Falta protector para hormigas. Lacerado por motoguadaña. Falta caño protector.,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
b1ef4441-a204-4e2c-9ee6-3d6a7e7f7d5b,0ed1d3c6-4cc7-421a-9e0e-4155a3ab97c0,2026-01-20T21:07:39.000Z,2026-01-20T21:19:27.000Z,0ed1d3c6-4cc7-421a-9e0e-4155a3ab97c0,-31.755923,-60.467645,5,6483826,739861,20J,Reconocida,Pesuña de Vaca,36,50,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=0ed1d3c6-4cc7-421a-9e0e-4155a3ab97c0_1768943226.jpg,Buen estado fitosanitario,Si,Saludable ,,Saludable,,Vivero municipal,Alineación,No,Natural,
b1ef4441-a204-4e2c-9ee6-3d6a7e7f7d5b,52f5262b-9ce0-4708-be9e-2d31e0851b5a,2026-01-20T21:00:24.000Z,2026-01-20T21:19:25.000Z,52f5262b-9ce0-4708-be9e-2d31e0851b5a,-31.756114,-60.47318,4,6483818,739336,20J,Inexistente o Ausente,Pesuña de Vaca,36,0,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=52f5262b-9ce0-4708-be9e-2d31e0851b5a_1768942810.jpg,,No,No saludable,,No saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
b1ef4441-a204-4e2c-9ee6-3d6a7e7f7d5b,da9f74ae-3644-4b37-b576-bc5900f3d6f8,2026-01-20T20:59:47.000Z,2026-01-20T21:19:24.000Z,da9f74ae-3644-4b37-b576-bc5900f3d6f8,-31.756104,-60.473136,5,6483819,739340,20J,Inexistente o Ausente,Pesuña de Vaca,36,0,https://five.epicollect.net/api/media/plan-de-arbolado-parana-2024-2028?type=photo&format=entry_original&name=da9f74ae-3644-4b37-b576-bc5900f3d6f8_1768942768.jpg,,No,No saludable,,No saludable,,Vivero municipal,Parques y/o plazas,No,Natural,
